question,body,A,B,C,D,E,year,question_number,test,answer,language
QUESTÃO 56,"Há milhares de anos o homem faz uso da biotecnologia para a produção de alimentos como pães, cervejas e vinhos. Na fabricação de pães, por exemplo, são usados fungos unicelulares, chamados de leveduras, que são comercializados como fermento biológico. Eles são usados para promover o crescimento da massa, deixando-a leve e macia. O crescimento da massa do pão pelo processo citado é resultante da",liberação de gás carbônico.,formação de ácido lático.,formação de água.,produção de ATP.,liberação de calor.,2012,56,CN,A,portuguese
QUESTÃO 57,"Alguns povos indígenas ainda preservam suas tradições realizando a pesca com lanças, demonstrando uma notável habilidade. Para fisgar um peixe em um lago com águas tranquilas o índio deve mirar abaixo da posição em que enxerga o peixe. Ele deve proceder dessa forma porque os raios de luz",refletidos pelo peixe não descrevem uma trajetória retilínea no interior da água.,emitidos pelos olhos do índio desviam sua trajetória quando passam do ar para a água.,espalhados pelo peixe são refletidos pela superfície da água.,emitidos pelos olhos do índio são espalhados pela superfície da água.,refletidos pelo peixe desviam sua trajetória quando passam da água para o ar.,2012,57,CN,E,portuguese
QUESTÃO 58,"Os vegetais biossintetizam determinadas substâncias (por exemplo, alcaloides e flavonoides), cuja estrutura química e concentração variam num mesmo organismo em diferentes épocas do ano e estágios de desenvolvimento. Muitas dessas substâncias são produzidas para a adaptação do organismo às variações ambientais (radiação UV, temperatura, parasitas, herbívoros, estímulo a polinizadores etc.) ou fisiológicas (crescimento, envelhecimento etc.). As variações qualitativa e quantitativa na produção dessas substâncias durante um ano são possíveis porque o material genético do indivíduo",sofre constantes recombinações para adaptar-se.,muda ao longo do ano e em diferentes fases da vida.,cria novos genes para biossíntese de substâncias específicas.,altera a sequência de bases nitrogenadas para criar novas substâncias.,possui genes transcritos diferentemente de acordo com cada necessidade.,2012,58,CN,E,portuguese
QUESTÃO 59,"A margarina por ser produzida a partir de óleos vegetais, ricos em ácidos graxos insaturados, já foi considerada uma melhor opção ao uso de gorduras de origem animal (manteiga), fontes de ácidos graxos saturados que produzem o “mau” colesterol. Sabe-se que o óleo vegetal ao ser hidrogenado, transforma parte da gordura vegetal em gordura trans . Por sua vez, a gordura trans também aumenta os níveis de “mau” colesterol diretamente relacionado com a incidência de doenças arteroscleróticas e infartos. No processo de produção de margarina citado, ocorre uma reação química de",adição às duplas ligações dos ácidos graxos.,purificação dos ácidos graxos trans insaturados.,neutralização dos ácidos graxos pelo hidrogênio.,solidificação pelo resfriamento dos ácidos graxos.,transesterificação dos ácidos graxos pelo hidrogênio.,2012,59,CN,A,portuguese
QUESTÃO 60,"Em um dia de chuva muito forte, constatou-se uma goteira sobre o centro de uma piscina coberta, formando um padrão de ondas circulares. Nessa situação, observou-se que caíam duas gotas a cada segundo. A distância entre duas cristas consecutivas era de 25 cm e cada uma delas se aproximava da borda da piscina com velocidade de 1,0 m/s. Após algum tempo a chuva diminuiu e a goteira passou a cair uma vez por segundo. Com a diminuição da chuva, a distância entre as cristas e a velocidade de propagação da onda se tornaram, respectivamemente,","maior que 25 cm e maior que 1,0 m/s.","maior que 25 cm e igual a 1,0 m/s.","menor que 25 cm e menor que 1,0 m/s.","menor que 25 cm e igual a 1,0 m/s.","igual a 25 cm e igual a 1,0 m/s.",2012,60,CN,B,portuguese
QUESTÃO 61,"Cloretos de alquila têm extensa aplicação industrial. Uma das maneiras de prepará-los é a partir da reação entre um hidrocarboneto e cloro molecular, sob aquecimento ou radiação ultravioleta, de acordo com a equação simplificada a seguir: alcano + C ℓ 2 → cloreto de alquila + HC ℓ Leitura da equação química : alcano mais Cℓ 2, formando cloreto de alquila mais HCℓ. O(s) produto(s) mono-halogenado(s) da reação entre propano e C ℓ 2 é (são)",clorociclopropano,"1,2,3-tricloropropano.",clorometano e cloroetano.,1-cloropropano e 2-cloropropano.,tetraclorometano e hexacloroetano.,2012,61,CN,D,portuguese
QUESTÃO 62,"Em uma residência de oito cômodos, estão instaladas oito lâmpadas incandescentes, sendo duas de 60 W e seis de 100 W. Para minimizar o consumo de energia elétrica, sem reduzir a luminosidade, todas as lâmpadas foram substituídas por lâmpadas fluorescentes, que são mais eficientes. Consultando-se o site do Inmetro, encontraram- se os dados referentes a diversos fabricantes, como mostrado a seguir. Lâmpadas incandescentes (220 V) Potência Nominal (W) Fluxo Luminoso (lm) 60 715 100 1 350 Lâmpadas fluorescentes (220 V) Potência Nominal (W) Fluxo Luminoso (lm) 13 650 14 740 15 825 18 1 062 23 1 380 24 1 440 O fluxo luminoso mostrado nos quadros é a quantidade total de luz visível emitida pela lâmpada, medido em lúmen (lm) no Sistema Internacional de Unidades. A máxima redução na potência instalada na residência, em watts, sem que o fluxo luminoso em cada cômodo diminua, é de",546,550,554,582,586,2012,62,CN,C,portuguese
QUESTÃO 63,"O menor tamanduá do mundo é solitário e tem hábitos noturnos, passa o dia repousando, geralmente em um emaranhado de cipós, com o corpo curvado de tal maneira que forma uma bola. Quando em atividade, se locomove vagarosamente e emite som semelhante a um assobio. A cada gestação, gera um único filhote. A cria é deixada em uma árvore à noite e é amamentada pela mãe até que tenha idade para procurar alimento. As fêmeas adultas têm territórios grandes e o território de um macho inclui o de várias fêmeas, o que significa que ele tem sempre diversas pretendentes à disposição para namorar! Essa descrição sobre o tamanduá diz respeito ao seu",hábitat.,biótopo.,nível trófico.,nicho ecológico.,potencial biótico.,2012,63,CN,D,portuguese
QUESTÃO 64,"Uma dona de casa acidentalmente deixou cair na geladeira a água proveniente do degelo de um peixe, o que deixou um cheiro forte e desagradável dentro do eletrodoméstico. Sabe-se que o odor característico de peixe se deve às aminas e que esses compostos se comportam como bases. Na tabela são listadas as concentrações hidrogeniônicas de alguns materiais encontrados na cozinha, que a dona de casa pensa em utilizar na limpeza da geladeira. Material Concentração de H3O+ (mol/L) Suco de limão 10 –2 Leite 10 –6 Vinagre 10 –3 Álcool 10 –8 Sabão 10 –12 Carbonato de sódio/ barrilha 10 –12 Dentre os materiais listados, quais são apropriados para amenizar esse odor?",Álcool ou sabão.,Suco de limão ou álcool.,Suco de limão ou vinagre.,"Suco de limão, leite ou sabão.",Sabão ou carbonato de sódio/barrilha.,2012,64,CN,C,portuguese
QUESTÃO 65,"Em uma planície, ocorreu um acidente ambiental em decorrência do derramamento de grande quantidade de um hidrocarboneto que se apresenta na forma pastosa à temperatura ambiente. Um químico ambiental utilizou uma quantidade apropriada de uma solução de para-dodecil-benzenossulfonato de sódio, um agente tensoativo sintético, para diminuir os impactos desse acidente. Essa intervenção produz resultados positivos para o ambiente porque","promove uma reação de substituição no hidrocarboneto, tornando-o menos letal ao ambiente.",a hidrólise do para-dodecil-benzenossulfonato de sódio produz energia térmica suficiente para vaporizar o hidrocarboneto.,"a mistura desses reagentes provoca a combustão do hidrocarboneto, o que diminui a quantidade dessa substância na natureza.",a solução de para-dodecil-benzenossulfonato possibilita a solubilização do hidrocarboneto.,"o reagente adicionado provoca uma solidificação do hidrocarboneto, o que facilita sua retirada do ambiente.",2012,65,CN,D,portuguese
QUESTÃO 66,"Em 6 de novembro de 1960, a Academia de Ciências da Rússia publicou o primeiro atlas da face oculta da Lua, baseado em fotos obtidas pela sonda espacial Luna 3 no ano anterior. Essa sonda espacial circundou a Lua pela primeira vez, possibilitando a observação de uma face da Lua que nunca tinha sido vista na Terra. Esta parte da Lua nunca tinha sido vista antes de 1959 porque","ela não possui movimento de rotação, fazendo com que um lado fique sempre escuro.",a sua face oculta só fica voltada para a Terra durante o dia.,seu período de revolução ao redor da Terra é igual ao seu período de rotação.,seu período de rotação é igual ao período de rotação da Terra.,seu período de revolução ao redor da Terra é igual ao período de rotação da Terra.,2012,66,CN,C,portuguese
QUESTÃO 67,"Atualmente, no campo das comunicações, é comum enviar informações (sinais eletromagnéticos) através de fibras óticas, tubos finíssimos de sílica revestidos com uma camada de outro material. A transmissão de informação ocorre devido à reflexão interna total no tubo, que depende do ângulo de incidência. A condição associada ao material que constitui o revestimento em relação ao do tubo para que ocorra a reflexão interna total na fibra ótica é possuir",maior densidade.,mesma densidade.,menor resistividade elétrica.,menor índice de refração.,mesmo índice de refração.,2012,67,CN,D,portuguese
QUESTÃO 68,"Muitas espécies de plantas lenhosas são encontradas no cerrado brasileiro. Para a sobrevivência nas condições de longos períodos de seca e queimadas periódicas, próprias desse ecossistema, essas plantas desenvolveram estruturas muito peculiares. As estruturas adaptativas mais apropriadas para a sobrevivência desse grupo de plantas nas condições ambientais do referido ecossistema são:",Cascas finas e sem sulcos ou fendas.,Caules estreitos e retilíneos.,Folhas estreitas e membranosas.,Gemas apicais com densa pilosidade.,"Raízes superficiais, em geral, aéreas.",2012,68,CN,D,portuguese
QUESTÃO 69,"A própolis é um produto natural conhecido por suas propriedades anti-inflamatórias e cicatrizantes. Esse material contém mais de 200 compostos identificados até o momento. Dentre eles, alguns são de estrutura simples, como é o caso do C 6H5CO2CH2CH3, cuja estrutura está mostrada a seguir. COO CH2CH3 Descrição da estrutura química : um anel aromático faz uma ligação simples com um carbono, que, por sua vez, faz uma ligação dupla com um oxigênio e uma ligação simples com outro oxigênio, que faz uma ligação simples com o grupo CH 2CH3. O ácido carboxílico e o álcool capazes de produzir o éster em apreço por meio da reação de esterificação são, respectivamente,",ácido benzoico e etanol.,ácido propanoico e hexanol.,ácido fenilacético e metanol.,ácido propiônico e cicloexanol.,ácido acético e álcool benzílico.,2012,69,CN,A,portuguese
QUESTÃO 70,"No Japão, um movimento nacional para a promoção da luta contra o aquecimento global leva o slogan : 1 pessoa, 1 dia, 1 kg de CO2 a menos! A ideia é cada pessoa reduzir em 1 kg a quantidade de CO2 emitida todo dia, por meio de pequenos gestos ecológicos, como diminuir a queima de gás de cozinha. Considerando um processo de combustão completa de um gás de cozinha composto exclusivamente por butano (C4H10), a mínima quantidade desse gás que um japonês deve deixar de queimar para atender à meta diária, apenas com esse gesto, é de Dados: CO 2 (44 g/mol); C4H10 (58 g/mol)","0,25 kg.","0,33 kg.","1,0 kg.","1,3 kg.","3,0 kg.",2012,70,CN,B,portuguese
QUESTÃO 71,"Suponha que você seja um consultor e foi contratado para assessorar a implantação de uma matriz energética em um pequeno país com as seguintes características: região plana, chuvosa e com ventos constantes, dispondo de poucos recursos hídricos e sem reservatórios de combustíveis fósseis. De acordo com as características desse país, a matriz energética de menor impacto e risco ambientais é a baseada na energia","dos biocombustíveis, pois tem menor impacto ambiental e maior disponibilidade.","solar, pelo seu baixo custo e pelas características do país favoráveis à sua implantação.","nuclear, por ter menor risco ambiental e ser adequada a locais com menor extensão territorial.","hidráulica, devido ao relevo, à extensão territorial do país e aos recursos naturais disponíveis.","eólica, pelas características do país e por não gerar gases do efeito estufa nem resíduos de operação.",2012,71,CN,E,portuguese
QUESTÃO 72,"Uma empresa de transportes precisa efetuar a entrega de uma encomenda o mais breve possível. Para tanto, a equipe de logística analisa o trajeto desde a empresa até o local da entrega. Ela verifica que o trajeto apresenta dois trechos de distâncias diferentes e velocidades máximas permitidas diferentes. No primeiro trecho, a velocidade máxima permitida é de 80 km/h e a distância a ser percorrida é de 80 km. No segundo trecho, cujo comprimento vale 60 km, a velocidade máxima permitida é 120 km/h. Supondo que as condições de trânsito sejam favoráveis para que o veículo da empresa ande continuamente na velocidade máxima permitida, qual será o tempo necessário, em horas, para a realização da entrega?","0,7","1,4","1,5","2,0","3,0",2012,72,CN,C,portuguese
QUESTÃO 73,"No Brasil, uma parte considerável da produção agrícola se deteriora antes de chegar às prateleiras dos supermercados. A radiação gama inibe ou destrói os microrganismos que aceleram a decomposição dos produtos agrícolas. Na indústria de alimentos, utiliza-se a radiação gama proveniente do cobalto, de acordo com a equação: Co Ni β → + + 60 2760 0 -10 0 28 γ Leitura da equação química : todos os índices na equação estão à esquerda; cobalto, índice inferior 27 e superior 60; formando níquel, índice inferior 28 e superior 60; mais beta, índice inferior 1 negativo e superior zero; mais gama, índice inferior zero e superior zero. As radiações emitidas pelo cobalto têm como característica comum",ter massa elevada.,ser onda mecânica.,possuir carga elétrica negativa.,ter baixo poder de penetração na matéria.,não alterar o número de massa do cobalto.,2012,73,CN,E,portuguese
QUESTÃO 74,"A doença de Chagas afeta mais de oito milhões de brasileiros, sendo comum em áreas rurais. É uma doença causada pelo protozoário Trypanosoma cruzi e transmitida por insetos conhecidos como barbeiros ou chupanças. Uma ação do homem sobre o meio ambiente que tem contribuído para o aumento dessa doença é",o consumo de carnes de animais silvestres que são hospedeiros do vetor da doença.,a utilização de adubos químicos na agricultura que aceleram o ciclo reprodutivo do barbeiro.,a ausência de saneamento básico que favorece a proliferação do protozoário em regiões habitadas por humanos.,a poluição dos rios e lagos com pesticidas que exterminam o predador das larvas do inseto transmissor da doença.,o desmatamento que provoca a migração ou o desaparecimento dos animais silvestres dos quais o barbeiro se alimenta.,2012,74,CN,E,portuguese
QUESTÃO 75,"Nossa pele possui células que reagem à incidência de luz ultravioleta e produzem uma substância chamada melanina, responsável pela pigmentação da pele. Pensando em se bronzear, uma garota vestiu um biquíni, acendeu a luz de seu quarto e deitou-se exatamente abaixo da lâmpada incandescente. Após várias horas ela percebeu que não conseguiu resultado algum. O bronzeamente não ocorreu porque a luz emitida pela lâmpada incandescente é de",baixa intensidade.,baixa frequência.,um espectro contínuo.,amplitude inadequada.,curto comprimento de onda.,2012,75,CN,B,portuguese
QUESTÃO 76,"A Terra gira ao redor de seu próprio eixo com uma inclinação de aproximadamente 23 graus, medida em relação ao plano da órbita elíptica que descreve ao redor do Sol. Esta inclinação faz com que a intensidade de insolação varie periodicamente, causando as estações do ano e a defasagem de seis meses entre as estações do hemisfério norte e do hemisfério sul. A defasagem de seis meses entre os hemisférios ocorre porque",as correntes marítimas fazem com que seja trazida água fria dos polos no inverno e água quente dos trópicos no verão.,a órbita elíptica da Terra faz com que em uma época do ano a Terra fique mais próxima do Sol e em outra época fique mais distante.,a variação anual da inclinação do eixo de rotação da Terra faz com que a incidência do Sol seja maior em uma época do ano do que em outra.,as massas de ar seco estacionárias fazem com que nuvens não se formem no verão e as frentes frias fazem com que seja trazido ar frio do sul no inverno.,a inclinação constante do eixo de rotação faz com que os raios solares incidam mais frontalmente em um dos hemisférios em uma época do ano do que em outra.,2012,76,CN,E,portuguese
QUESTÃO 77,"Aspartame é um edulcorante artificial (adoçante dietético) que apresenta potencial adoçante 200 vezes maior que o açúcar comum, permitindo seu uso em pequenas quantidades. Muito usado pela indústria alimentícia, principalmente nos refrigerantes diet , tem valor energético que corresponde a 4 calorias/grama. É contraindicado a portadores de fenilcetonúria, uma doença genética rara que provoca o acúmulo da fenilalanina no organismo, causando retardo mental. O IDA (índice diário aceitável) desse adoçante é 40 mg/kg de massa corpórea. Com base nas informações do texto, a quantidade máxima recomendada de aspartame, em mol, que uma pessoa de 70 kg de massa corporal pode ingerir por dia é mais próxima de Dado: massa molar do aspartame = 294 g/mol","1,3 × 10 –4 .","9,5 × 10 –3 .",4 × 10 –2 .,"2,6.",823.,2012,77,CN,B,portuguese
QUESTÃO 78,"Uma novidade está prevista para atingir as prateleiras dos supermercados brasileiros. São as embalagens comestíveis que visam prolongar o tempo de prateleira dos alimentos perecíveis e promover proteção contra os microrganismos que causam a degradação do produto embalado. Para tanto, são adicionados antioxidantes e antibióticos às embalagens comestíveis. Antes de ser aprovado, é importante avaliar se esse novo produto biotecnológico promoverá",seleção de bactérias resistentes.,aumento da produção de lixo inorgânico.,redução da ocorrência de doenças genéticas.,incentivo do consumo de alimentos orgânicos.,acréscimo de radicais livres nos alimentos embalados.,2012,78,CN,A,portuguese
QUESTÃO 79,"Em certos locais, larvas de moscas, criadas em arroz cozido, são utilizadas como iscas para pesca. Alguns criadores, no entanto, acreditam que essas larvas surgem espontaneamente do arroz cozido, tal como preconizado pela teoria da geração espontânea. Essa teoria começou a ser refutada pelos cientistas ainda no século XVII, a partir dos estudos de Redi e Pasteur, que mostraram experimentalmente que",seres vivos podem ser criados em laboratório.,a vida se originou no planeta a partir de microrganismos.,o ser vivo é oriundo da reprodução de outro ser vivo pré-existente.,seres vermiformes e microrganismos são evolutivamente aparentados.,"vermes e microrganismos são gerados pela matéria existente nos cadáveres e nos caldos nutritivos, respectivamente.",2012,79,CN,C,portuguese
QUESTÃO 80,"Os tubos de PVC, material organoclorado sintético, são normalmente utilizados como encanamento na construção civil. Ao final da sua vida útil, uma das formas de descarte desses tubos pode ser a incineração. Nesse processo libera-se HCℓ (g), cloreto de hidrogênio, dentre outras substâncias. Assim, é necessário um tratamento para evitar o problema da emissão desse poluente. Entre as alternativas possíveis para o tratamento, é apropriado canalizar e borbulhar os gases provenientes da incineração em",água dura.,água de cal.,água salobra.,água destilada.,água desmineralizada.,2012,80,CN,B,portuguese
QUESTÃO 81,"Aumentar a eficiência na queima de combustível dos motores a combustão e reduzir suas emissões de poluentes é a meta de qualquer fabricante de motores. É também o foco de uma pesquisa brasileira que envolve experimentos com plasma, o quarto estado da matéria e que está presente no processo de ignição. A interação da faísca emitida pela vela de ignição com as moléculas de combustível gera o plasma que provoca a explosão liberadora de energia que, por sua vez, faz o motor funcionar. No entanto, a busca da eficiência referenciada no texto apresenta como fator limitante","o tipo de combustível, fóssil, que utilizam. Sendo um insumo não renovável, em algum momento estará esgotado.","um dos princípios da termodinâmica, segundo o qual o rendimento de uma máquina térmica nunca atinge o ideal.",o funcionamento cíclico de todos os motores. A repetição contínua dos movimentos exige que parte da energia seja transferida ao próximo ciclo.,as forças de atrito inevitável entre as peças. Tais forças provocam desgastes contínuos que com o tempo levam qualquer material à fadiga e ruptura.,"a temperatura em que eles trabalham. Para atingir o plasma, é necessária uma temperatura maior que a de fusão do aço com que se fazem os motores.",2012,81,CN,B,portuguese
QUESTÃO 82,"A falta de conhecimento em relação ao que vem a ser um material radioativo e quais os efeitos, consequências e usos da irradiação pode gerar o medo e a tomada de decisões equivocadas, como a apresentada no exemplo a seguir. “Uma companhia aérea negou-se a transportar material médico por este portar um certificado de esterilização por irradiação.” A decisão tomada pela companhia é equivocada, pois","o material é incapaz de acumular radiação, não se tornando radioativo por ter sido irradiado.",a utilização de uma embalagem é suficiente para bloquear a radiação emitida pelo material.,a contaminação radioativa do material não se prolifera da mesma forma que as infecções por microrganismos.,o material irradiado emite radiação de intensidade abaixo daquela que ofereceria risco à saúde.,o intervalo de tempo após a esterilização é suficiente para que o material não emita mais radiação.,2012,82,CN,A,portuguese
QUESTÃO 83,"A imagem representa o processo de evolução das plantas e algumas de suas estruturas. Para o sucesso desse processo, a partir de um ancestral simples, os diferentes grupos vegetais desenvolveram estruturas adaptativas que lhes permitiram sobreviver em diferentes ambientes. Descrição da imagem: a figura representa o processo evolutivo das embriófitas (Reino Plantae). Nesse processo, ALGA VERDE ANCESTRAL desenvolve as estruturas adaptativas GAMETÓFITO DOMINANTE e ARQUEGÔNIO e evolui para BRIÓFITA; a BRIÓFITA desenvolve as estruturas adaptativas ESPORÓFITO DOMINANTE e VASOS CONDUTORES e evolui para PTERIDÓFITA; a PTERIDÓFITA desenvolve as estruturas adaptativas SEMENTES ALADAS e GRÃOS DE PÓLEN e evolui para GIMNOSPERMA; a GIMNOSPERMA desenvolve as estruturas adaptativas FLORES e FRUTOS e evolui para ANGIOSPERMA. Qual das estruturas adaptativas apresentadas contribuiu para uma maior diversidade genética?","As sementes aladas, que favorecem a dispersão aérea.","Os arquegônios, que protegem o embrião multicelular.","Os grãos de pólen, que garantem a polinização cruzada.","Os frutos, que promovem uma maior eficiência reprodutiva.","Os vasos condutores, que possibilitam o transporte da seiva bruta.",2012,83,CN,C,portuguese
QUESTÃO 84,"Osmose é um processo espontâneo que ocorre em todos os organismos vivos e é essencial à manutenção da vida. Uma solução 0,15 mol/L de NaCℓ (cloreto de sódio) possui a mesma pressão osmótica das soluções presentes nas células humanas. A imersão de uma célula humana em uma solução 0,20 mol/L de NaCℓ tem, como consequência, a",adsorção de íons Na + sobre a superfície da célula.,difusão rápida de íons Na+ para o interior da célula.,diminuição da concentração das soluções presentes na célula.,transferência de íons Na+ da célula para a solução.,transferência de moléculas de água do interior da célula para a solução.,2012,84,CN,E,portuguese
