question,body,A,B,C,D,E,year,question_number,test,answer,language
QUESTÃO 56,"No Cerrado, o conhecimento local está sendo cada vez mais subordinado à lógica do agronegócio. De um lado, o capital impõe os conhecimentos biotecnológicos, como mecanismo de universalização de práticas agrícolas e de novas tecnologias, e de outro, o modelo capitalista subordina homens e mulheres à lógica do mercado. Assim, as águas, as sementes, os minerais, as terras (bens comuns) tornam-se propriedade privada. Além do mais, há outros fatores negativos, como a mecanização pesada, a “pragatização” dos seres humanos e não humanos, a violência simbólica, a superexploração, as chuvas de veneno e a violência contra a pessoa.  Os elementos descritos no texto, a respeito da territorialização da produção, demonstram que há um",cerco aos camponeses inviabilizando a manutenção das condições para a vida.,"descaso aos latifundiários, impactando a plantação de alimentos para a exportação.","desprezo ao assalariado, afetan do o engajamento dos sindicatos para o trabalhador.",desrespeito aos governantes comprometendo a criação de empregos para o lavrador.,"assédio ao empresariado, dificultando o investimento de maquinários para a produção.",2023,56,CH,A,portuguese
QUESTÃO 57,"TEXTO 1 Com uma população de 25 milhões de habitantes (cerca de 60 por cento de minorias muçulmanas, principalmente da etnia Uigur), Xinjiang é uma região estratégica para a China. Faz fronteira com oito países, é uma artéria crucial do megaprojeto de infraestrutura chinês Cinturão e Rota e tem as maiores reservas nacionais de carvão e gás natural.   TEXTO 2 Dentre as províncias da Região Oeste, Xinjiang se destaca ao receber mais de 1,7 milhão de migrantes entre 2000 e 2010. O principal motivo desse fluxo migratório é que o governo fornece subsídios à população visando aumentar a proporção de chineses da etnia Han em relação à população local de etnias turca e muçulmana.  A política demográfica para a província mencionada nos textos é parte da seguinte ação estratégica do governo chinês:",Promover a ocupação rural.,Favorecer a liberdade religiosa.,Descentralizar a gestão pública.,Incentivar a pluralidade cultural.,Assegurar a integridade territorial.,2023,57,CH,E,portuguese
QUESTÃO 58,"Dialética do esclarecimento  Theodor Adorno e Max Horkheimer  A diversão é o prolongamento do trabalho sob o capitalismo tardio. Ela é procurada por quem quer escapar ao processo de trabalho mecanizado para se pôr de novo em condições de enfrentá-lo. Mas, ao mesmo tempo, a mecanização atingiu um tal poderio sobre a pessoa em seu lazer e sobre a sua felicidade, ela determina tão profundamente a fabricação das mercadorias destinadas à diversão que essa pessoa não pode mais perceber outra coisa senão as cópias que reproduzem o próprio processo de trabalho.   No texto, o tempo livre é concebido como",consumo de produtos culturais elaborados no mesmo sistema produtivo do capitalismo.,forma de realizar as diversas potencialidades da natureza humana.,alternativa para equilibrar tensões psicológicas do dia a dia.,promoção da satisfação de necessidades artificiais.,mecanismo de organização do ócio e do prazer.,2023,58,CH,A,portuguese
QUESTÃO 59,"Descrição da charge : A charge, da artista Laerte, apresenta três quadrinhos de uma mulher sentada no chão segurando uma lâmpada mágica do Gênio. No primeiro quadrinho, a mulher pede para a lâmpada: “Eu queria poder.”. No segundo quadrinho, a lâmpada questiona: “Força? Visão de raio X? Telecinese? Telepatia?”. No terceiro quadrinho, a mulher responde: “Poder político.”. (Fim da descrição)   A charge ilustra um anseio presente na sociedade contemporânea, que se caracteriza pela",situação de revolta individual.,satisfação de desejos pessoais.,participação em ações decisórias.,permanência em passividade social.,conivência em interesses partidários.,2023,59,CH,C,portuguese
QUESTÃO 60,Quem se mete pelo caminho do pedido de perdão deve estar pronto a escutar uma palavra de recusa. Entrar na atmosfera do perdão é aceitar medir-se com a possibilidade sempre aberta do imperdoável. Perdão pedido não é perdão a que se tem direito [devido]. É com o preço destas reservas que a grandeza do perdão se manifesta.  A reflexão sobre o perdão apresentada no texto encontra fundamento na(s),rejeição particular amparada pelo desejo de poder.,decisão subjetiva determinada pela vontade divina.,liberdade mitigada pela predestinação do espírito.,escolhas humanas definidas pelo conhecimento empírico.,relações interpessoais mediadas pela autonomia dos indivíduos.,2023,60,CH,E,portuguese
QUESTÃO 61,"Superar a história da escravidão como principal marca da trajetória do negro no país tem sido uma tônica daqueles que se dedicam a pesquisar as heranças de origem afro à cultura brasileira. A esse esforço de reconstrução da própria história do país, alia-se agora a criação da plataforma digital Ancestralidades. “A história do negro no Brasil vai continuar sendo contada, e cada passo que a gente dá para trás é um passo que a gente avança”, diz Márcio Black, idealizador da plataforma, sobre o estudo de figuras ainda encobertas pela perspectiva histórica imposta pelos colonizadores da América.  Em relação ao conhecimento sobre a formação cultural brasileira, iniciativas como a descrita no texto favorecem o(a)",recuperação do tradicionalismo.,estímulo ao antropocentrismo.,reforço do etnocentrismo.,resgate do teocentrismo.,crítica ao eurocentrismo.,2023,61,CH,E,portuguese
QUESTÃO 62,"A Guerra da Palestina  Escrito durante a Primeira Guerra Mundial, o seguinte trecho faz parte da carta enviada pelo secretário do exterior britânico, Sir Arthur James Balfour, ao banqueiro Lord Rotschild, presidente da Liga Sionista, em 2 de novembro de 1917, a carta ficou conhecida como Declaração Balfour: “O governo de Sua Majestade vê com aprovação o estabelecimento na Palestina de um lar nacional para o povo judeu, e fará todos os esforços para facilitar tal objetivo. Nada será feito que possa prejudicar os direitos civis e religiosos das comunidades não judaicas na Palestina.”  A análise do resultado do processo em questão revela que o governo inglês foi incapaz de garantir seu objetivo de",promover o bem-estar social.,negociar o apoio muçulmano.,mediar os conflitos territoriais.,estimular a cooperação regional.,combater os governos autocráticos.,2023,62,CH,C,portuguese
QUESTÃO 63,"TEXTO 1  Pedagogia da autonomia  Paulo Freire  Como presença consciente no mundo não posso escapar à responsabilidade ética no meu mover-me no mundo. Se sou puro produto da determinação genética ou cultural ou de classe, sou irresponsável pelo que faço no meu mover-me no mundo e, se careço de responsabilidade, não posso falar em ética.  TEXTO 2 Paulo Freire construiu uma pedagogia da esperança. Na sua concepção, a história não é algo pronto e acabado. As estruturas de opressão e as desigualdades, apesar de serem naturalizadas, são sócio e historicamente construídas. Daí a importância de os educandos tomarem consciência da sua realidade para, assim, transformá-la. Com base no conceito de ética pedagógica presente nos textos, os educandos tornam-se responsáveis pela",participação sociopolítica.,definição estético-cultural.,competição econômica local.,manutenção do sistema escolar.,capacitação de mobilidade individual.,2023,63,CH,A,portuguese
QUESTÃO 64,"A Cordilheira do Himalaia tem mais de 50 milhões de anos, sendo classificada como a maior cordilheira do planeta. Originário da língua sânscrito, comum na região, seu nome quer dizer “morada da neve”. É possível encontrar nessa cordilheira as quinze maiores montanhas do mundo. Ao todo, existem mais de cem picos, que contam com altitudes bem maiores que 7000 metros . O Everest, considerado o ponto mais alto da Terra, tem nada menos que 8848 metros de altitude, e continua crescendo, aproximadamente, 0,8 milímetro a cada ano.  Qual dinâmica natural é responsável pelo fenômeno apresentado?",Derrame de lava vulcânica.,Encontro de placas tectônicas.,Ação do intemperismo químico.,Sedimentação de erosão eólica.,Derretimento de geleiras glaciais.,2023,64,CH,B,portuguese
QUESTÃO 65,"Quinta conversa: o homem visto de fora  Maurice Merleau-Ponty  Eu poderia concluir que a raiva é um pensamento, que estar com raiva é pensar que alguém é detestável, e que esse pensamento, como todos os outros – assim como Descartes o mostrou – , não poderia residir em nenhum fragmento de matéria. A raiva seria, portanto, espírito. Porém, quando me volto para minha própria experiência da raiva, devo confessar que ela não estava fora do meu corpo, mas inexplicavelmente nele.  No que se refere ao problema do corpo, a filosofia cartesiana apresenta-se como contraponto ao entendimento expresso no texto por",apresentar uma visão dualista.,confirmar uma tese naturalista.,demonstrar uma premissa realista.,sustentar um argumento idealista.,defender uma posição intencionalista.,2023,65,CH,A,portuguese
QUESTÃO 66,"Descrição do infográfico : O infográfico representa simulações em duas sequências de mapas-múndi. A primeira sequência de mapas, intitulada Simulação de mudança da temperatura média anual em relação ao período pré-industrial em três cenários de aquecimento global , é constituída de três mapas-múndi, que apresentam variação da média do aquecimento global em 1,5 grau, 2 graus e 4 graus Celsius. Há uma escala de tonalidade indicando o aumento de temperatura, que varia de 0 a 7 graus Celsius, evidenciando um aumento da temperatura em regiões da Terra nos três cenários apresentados, especialmente nas regiões polares.  A segunda sequência de mapas, intitulada Simulação de mudança da pluviosidade média anual em relação ao período pré-industrial em três cenários de aquecimento global , é constituída de três mapas-múndi, que apresentam variação da média do aquecimento global em 1,5 grau, 2 graus e 4 graus Celsius. Há uma escala de variação em percentual das chuvas, que começa em menos 40 por cento (mais seco) até mais 40 por cento (mais úmido), indicando uma diminuição das chuvas, principalmente nas médias latitudes, e um aumento das chuvas, especialmente nas altas latitudes e em porções da Zona Equatorial da Terra. (Fim da descrição)     Qual medida é capaz de minimizar as mudanças apresentadas nas simulações?",Expandir o transporte marítimo.,Incentivar os fluxos migratórios.,Monitorar as atividades vulcânicas.,Controlar as emissões de carbono.,Priorizar a utilização de termoelétricas.,2023,66,CH,D,portuguese
QUESTÃO 67,"Memórias póstumas de Brás Cubas  Machado de Assis  Não tinha outra filosofia. Nem eu. Não digo que a Universidade me não tivesse ensinado alguma; mas eu decorei-lhe só as fórmulas, o vocabulário, o esqueleto. Tratei-a como tratei o latim; embolsei três versos de Virgílio, dois de Horácio, uma dúzia de locuções morais e políticas, para as despesas da conversação. Tratei-os como tratei a história e a jurisprudência. Colhi de todas as cousas a fraseologia, a casca, a ornamentação.  A descrição crítica do personagem de Machado de Assis assemelha-se às características dos sofistas, contestados pelos filósofos gregos da Antiguidade, porque se mostra alinhada à",elaboração conceitual de entendimentos.,utilização persuasiva do discurso.,narração alegórica dos rapsodos.,investigação empírica da physis.,expressão pictográfica da pólis.,2023,67,CH,B,portuguese
QUESTÃO 68,"Havia já muito tempo que a Europa desfrutava os benefícios da vacina e arrancava à morte milhares de inocentes, condenados a serem vítimas do terrível flagelo das bexigas, e o governo de Portugal nunca se lembrara de transmitir ao Brasil a mais útil das descobertas humanas, quando aliás nenhum país mais do que ele carecia deste salutar invento ou se atendesse às vantagens da população ou ao perdimento de imens as somas na mortandade contínua de escravos, que este flagelo devorava. O certo é que mais ocupado de seu ouro que de seus habitantes, Portugal, como em outros muitos casos, esperou que o Brasil por seu próprio impulso remediasse a este mal.  Escrito em 1828, o texto expressa a seguinte ideia de origem iluminista:",As leis observáveis regem o mundo material.,O monarca racional promove a sociedade justa.,O direito natural justifica a liberdade dos homens.,A produção da terra garante a riqueza das nações.,A responsabilidade dos governantes assegura a saúde dos povos.,2023,68,CH,E,portuguese
QUESTÃO 69,"Os movimentos da agricultura urbana no Rio de Janeiro vêm crescendo nos últimos vinte anos, tanto por meio de reproduções de modelos de vida antigos, vinculados ao resgate dos próprios costumes, como – e cada vez mais – são revelados hábitos inventivos nos quais moradores urbanos de diferentes classes sociais, sem nenhuma referência anterior com o campo, passam a se dedicar a essas atividades. Ao possibilitar o acesso ao plantio e, consequentemente, à alimentação, permite-se uma nova relação com o que se come, reduzindo o percurso da cadeia produtiva e aproximando produtores de consumidores, pois ambos se confundem nas experiências de agricultura urbana.  A prática agrícola destacada no texto apresenta como vantagem no espaço urbano a",ocupação de lugares ociosos.,densificação da área central.,valorização do mercado externo.,priorização de insumos químicos.,mecanização de técnicas de cultivo.,2023,69,CH,A,portuguese
QUESTÃO 70,"TEXTO 1  O pessimista  Gabriel García Márquez Gerineldo dorme porque já está conformado com o seu mundo. Porque já sabe tudo o que lhe pode acontecer após haver submetido todos os objetos que o rodeiam a um minucioso inventário de possibilidades. Seu apartamento, mai s que um apartamento, é uma teoria de sorte e de azar. Melhor que ninguém, Gerineldo conhece o coeficiente da dilatação de suas janelas e mantém marcado no termômetro, com uma linha vermelha, o ponto em que se quebrarão os vidros, despedaçados em estilhaços de morte. Sabe que os arquitetos e os engenheiros já previram tudo, menos o que nunca já aconteceu.  TEXTO 2  O ser e o nada: ensaio de ontologia fenomenológica  Jean-Paul Sartre  A situação é o sujeito inteiro (ele não é nada a não ser a sua situação) e é também a coisa inteira (nunca há mais nada senão as coisas). É o sujeito a elucidar as coisas pela sua própria superação, se assim quisermos; ou são as coisas a reenviar ao sujeito a imagem dele. É a total facticidade, a contingência absoluta do mundo, do meu nascimento, do meu lugar, do meu passado, dos meus redores – e é a minha liberdade sem limites que faz com que haja para mim uma facticidade.  A postura determinista adotada pelo personagem Gerineldo contrasta com a ideia existencialista contida no pensamento filosófico de Sartre porque",evidencia a manifestação do inconsciente.,nega a possibilidade de transcendência.,contraria o conhecimento difuso.,sustenta a fugacidade da vida.,refuta a evolução biológica.,2023,70,CH,B,portuguese
QUESTÃO 71,"O Golpe Militar de 1964 foi implacável no combate ao que restava das Ligas Camponesas, generalizadas na década anterior. No entanto, em relação aos sindicatos, sua atitude foi ambígua. Por meio de acordos com os Estados Unidos, foram concebidos centros sindicais e cursos de liderança com base em princípios conservadores e ministrados por membros da Igreja Católica.  Os sindicatos rurais foram tratados da forma descrita no texto porque o governo pretendia utilizá-los para",controlar as tensões políticas.,limitar a legislação trabalhista.,divulgar o programa populista.,regularizar a propriedade da terra.,estimular a oferta de mão de obra.,2023,71,CH,A,portuguese
QUESTÃO 72,"Produtores rurais europeus são antigos opositores de um grande acordo com o Mercosul. Na visão deles, existe um nítido risco de concorrência desleal, pois, na Europa, é preciso seguir regras mais rígidas de produção, o que encarece o processo. Assim, eles não conseguiriam competir com os preços, por exemplo, da carne brasileira e teriam seus negócios ameaçados. Por outro lado, o setor industrial europeu se mobiliza a favor do acordo, uma vez que as reduções de tarifas no comércio internacional dariam maior acesso ao mercado sul-americano. Um exemplo é o setor automotivo europeu, que prevê maior participação e concorrência nos países do Mercosul caso o acordo siga em frente.  No contexto do acordo citado, os dois grupos econômicos europeus defendem, respectivamente, a",restrição dos fluxos migratórios e a maior atuação de sindicatos.,ampliação das leis trabalhistas e a plena importação de manufaturados.,proteção das florestas nacionais e a ampla transferência de tecnologias.,manutenção das barreiras fitossanitárias e a livre circulação de mercadorias.,remoção dos entraves alfandegários e a melhor remuneração de empregados.,2023,72,CH,D,portuguese
QUESTÃO 73,"Ilusões perdidas  Honoré de Balzac  Durante a Revolução Francesa, um certo padre Niollant escondeu-se no pequeno castelo de L’Escarbas. Pagou amplamente a hospitalidade do velho fidalgo ocupando-se da educação de sua filha, Anaïs. A presença da mãe em nada modificou essa educação masculina dada a uma jovem criatura já muito inclinada à independência em virtude da vida no campo. O padre transmitiu à aluna sua intrepidez de opiniões e sua facilidade de julgamento, sem pensar que essas qualidades, tão necessárias num homem, se tornam defeitos numa mulher destinada aos humildes afazeres de mãe de família. Embora o padre recomendasse continuamente à aluna ser tanto mais graciosa e modesta quanto seu saber era mais extenso, a senhorita de Nègrepelisse ficou com excelente opinião de si mesma.  O comportamento desenvolvido pela personagem evidencia uma postura de",abandono de laços afetivos.,negação da ideia de subjetividade.,aceitação da hierarquia de gênero.,consolidação da estratificação social.,ruptura de valores institucionalizados.,2023,73,CH,E,portuguese
QUESTÃO 74,"TEXTO 1 Oriunda da Romênia, Genny Gleizer aportou no Brasil em 1932. Assim como milhares de judeus do Leste Europeu, sua vinda para o Brasil ocorreu em um momento de ascensão do antissemitismo na Europa que tornava precárias suas vidas. O Brasil se colocava como uma possibilidade na busca por condições de sobrevivência e desenvolvimento.  TEXTO 2 A presença judaica no Brasil foi criando aos poucos certas desconfianças que se refletiram em órgãos da imprensa e em círculos intelectuais e políticos. Em parte, essa imagem negativa adviria da onda nacionalista surgida no final dos anos 1910, que concebia imigrantes como concorrentes dos trabalhadores brasileiros, ou como seres improdutivos, exploradores da mão de obra e da riqueza autóctone. Além disso, as elites políticas da época acreditavam que os estrangeiros eram portadores das doutrinas anarquista e comunista, estranhas à “índole do povo brasileiro”. Esses “indesejáveis” seriam um mal externo que corromperia a nação.  Conforme descrito nos textos, o tratamento dispensado aos grupos mencionados se fundamentava em",preceitos teológicos e religiosos.,aspectos socioeconômicos e ideológicos.,regulamentações territoriais e alfandegárias.,orientações constitucionais e estatutárias.,decretos legislativos e internacionais.,2023,74,CH,B,portuguese
QUESTÃO 75,"Concorrer e competir não são a mesma coisa. A concorrência pode até ser saudável sempre que a batalha entre agentes, para melhor empreender uma tarefa e obter melhores resultados finais, exige o respeito a certas regras de convivência preestabelecidas ou não. Já a competitividade se funda na invenção de novas armas de luta, num exercício em que a única regra é a conquista da melhor posição. A competitividade é uma espécie de guerra em que tudo vale e, desse modo, sua prática provoca um afrouxamento dos valores morais e um convite ao exercício da violência.  De acordo com a diferenciação feita pelo autor, que prática econômica é considerada moralmente condenável?",Adoção do dumping comercial.,Fusão da função administrativa.,Criação de holding empresarial.,Limitação do mercado monopolista.,Modernização da produção industrial.,2023,75,CH,A,portuguese
QUESTÃO 76,"Vigiar e punir  Michel Foucault  A economia das ilegalidades se reestruturou com o desenvolvimento da sociedade capitalista. A ilegalidade dos bens foi separada da ilegalidade dos direitos. Divisão que corresponde a uma oposição de classes, pois, de um lado, a ilegalidade mais acessível às classes populares será a dos bens – transferência violenta das propriedades; de outro, à burguesia, então, se reservará a ilegalidade dos direitos: a possibilidade de desviar seus próprios regulamentos e suas próprias leis; e essa grande redistribuição das ilegalidades se traduzirá at é por uma especialização dos circuitos judiciários; para as ilegalidades de bens – para o roubo – os tribunais ordinários e os castigos; para as ilegalidades de direitos – fraudes, evasões fiscais, operações comerciais irregulares – jurisdições especiais com transações, acomodações, multas atenuadas etc.  O texto apresenta uma relação de cálculo político-econômico que caracteriza o poder punitivo por meio da",gestão das ilicitudes pelo sistema judicial.,aplicação das sanções pelo modelo equânime.,supressão dos crimes pela penalização severa.,regulamentação dos privilégios pela justiça social.,repartição de vantagens pela hierarquização cultural.,2023,76,CH,A,portuguese
QUESTÃO 77,"Os vapores cruzavam os mares transportando pessoas, mercadorias e ideias, e ainda carregavam a mala po stal, repleta de mensagens. Múltiplas histórias escritas atravessavam o oceano buscando por notícias de filhos e pais, irmãos, maridos e esposas, noivos e noivas. As missivas traziam boas e más novas, comunicavam alegremente nascimentos e casamentos, também doenças e mortes; enviavam declarações de amor e fidelidade, fotos de família; encaminhavam conselhos de velhos, pedidos de ajuda e de dinheiro; expediam cartas bancárias e de chamada. Essa literatura epistolar possibilitava a transmissão e reconstrução das tradições. Os deslocamentos tornaram-se um dos mais potentes produtores de escritura ao longo da história.  Conforme o texto, as correspondências trocadas entre imigrantes no Brasil com os seus países de procedência constituíam um dispositivo tecnológi co que possibilitava o(a)",disputa ideológica entre a comunidade de estrangeiros e a de nativos.,circularidade cultural entre a sociedade de partida e a de acolhimento.,controle doutrinário das narrativas do cotidiano de origem e de destino.,fiscalização po lítica dos fluxos de populações do Novo e do Velho Mundo.,monitoramento social dos grupos de trabalhadores da cidade e do campo.,2023,77,CH,B,portuguese
QUESTÃO 78,"Diversos são os fatores causadores da degradação do solo, atuando de forma direta ou indireta, mas quase sempre a grande maioria das terras degradadas inicia esse processo com o desmatamento, que pode ser seguido por diversas formas de ocupação desordenada, como: corte de taludes para a construção de casas, rodovias e ferrovias, agricultura, com uso da queimada, vário s tipos de mineração, irrigação excessiva, crescimento desordenado das cidades, superpastoreio, uso do solo para diversos tipos de despejos industriais e domésticos, sem tratamento da área que recebe esses despejos; enfim, de uma forma ou de outra, os solos tornam-se degradados, sendo muitas vezes difícil, ou quase impossível, a sua recuperação.  A partir da ocupação desordenada exposta no texto, o que impede a recuperação do recurso natural destacado é a",elevação da biomassa.,redução da salinização.,diminuição da fertilidade.,ampliação da microfauna.,decomposição do substrato.,2023,78,CH,C,portuguese
